Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_S1_2cm,SOILT_S2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_S1_12cm,SOILT_S2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_S1_22cm,SOILT_S2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_S1_37cm,SOILT_S2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_S1_52cm,SOILT_S2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_S1_2cm,SWC_S2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_S1_12cm,SWC_S2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_S1_22cm,SWC_S2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_S1_37cm,SWC_S2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_S1_52cm,SWC_S2_52cm,SWC_52cm_gf
04/28/2015,15.9693095208333,15.7424822291667,13.8949770416667,13.230087375,14.7092140416667,15.7008629166667,15.5707859375,13.8162056875,14.1112856666667,14.7997850520833,15.7227727083333,15.3449704166667,14.423086875,14.8951422916667,15.0964930729167,16.0047222916667,15.5123854166667,15.3682922916667,15.4127902083333,15.5745475520833,16.4077802083333,15.798739375,15.9917072916667,15.6775485416667,15.9689438541667,0.124250756625003,0.100233907774435,0.0893382362179923,0.213090276462788,0.131159657836906,0.10683781695041,0.165511047362728,0.119944910887989,0.0891614387063023,0.120575282582059,0.102009234909484,0.100925586933412,0.0948660971623609,0.0882118039690411,0.0965598815764904,0.0999754199108437,0.0881276840866962,0.0843613856747851,0.107564746941068,0.0949206067911146,0.0834219284617017,0.107010607841161,0.0911965694469203,0.0927284469891924,0.0934587474909104
04/29/2015,18.6004260833333,18.477340125,16.5683425,16.8708868541667,17.629248890625,17.8070172916667,17.8485714583333,16.7373052083333,16.5127690416667,17.22641575,16.9828541666667,16.8736960416667,16.2557179166667,16.0668647916667,16.5447832291667,16.4875554166667,16.202239375,15.903919375,15.83609125,16.1074513541667,16.3767283333333,15.8819027083333,16.0425047916667,15.6545108333333,15.9889116666667,0.123994941396802,0.102525043941676,0.0794034977444371,0.19833434003267,0.126064455778896,0.10759237201082,0.154208769467078,0.121611398331999,0.0888580241071441,0.11806764097926,0.102094939389722,0.101488870903396,0.0950506288171806,0.0882825703218951,0.0967292523580483,0.0999765916239891,0.0884956735255837,0.0843544201297262,0.113574203106739,0.0966002220965095,0.0834780301997554,0.107111742318382,0.0911443546864999,0.0928908080147663,0.0936562338048508
04/30/2015,21.60647625,21.7394214583333,19.5912383333333,20.6791975,20.9040833854167,20.5213870833333,20.7396714583333,19.6904977083333,19.2390285416667,20.0476461979167,18.9426883333333,19.0663889583333,18.7856185416667,18.047154375,18.7104625520833,17.6889847916667,17.602599375,17.3416197916667,17.0820875,17.4288228645833,16.8811897916667,16.5628952083333,16.7338183333333,16.3026102083333,16.6201283854167,0.122126248834414,0.105225171117317,0.0721994190600253,0.185986810214222,0.120493397823518,0.108799564267017,0.146661608674497,0.123603981083029,0.0890761667896232,0.117431323035796,0.102331645844911,0.102305289242507,0.0955644419171049,0.088811756803925,0.0973733111300758,0.100251211184947,0.0891496270383245,0.0844771247660317,0.11749221105137,0.097570536853638,0.0837201976466225,0.107380314312736,0.0912268037042547,0.0934040420534787,0.0936644307760918
05/01/2015,23.2811141666667,23.2663754166667,21.41173875,23.3787097916667,22.83448453125,22.3468964583333,22.3692314583333,21.843641875,21.317065625,21.9692088541667,20.6882041666667,20.8148447916667,20.7799514583333,19.91929625,20.5505741666667,19.1017425,19.109584375,18.9451666666667,18.5335672916667,18.9225152083333,17.76054625,17.5483783333333,17.799103125,17.2837129166667,17.59793515625,0.118072499151396,0.107864079534128,0.064206996979382,0.173659238802795,0.113944743595625,0.110061861825482,0.138666060142941,0.125199736615811,0.0894820459774249,0.116768996080077,0.102633710041509,0.103012579015211,0.0961349230728884,0.0894079636914722,0.0980276044316058,0.100616267624978,0.0898474849738132,0.0846888434814785,0.1195293399121,0.0979449081304948,0.0839223121998749,0.107828228389908,0.0915039876779322,0.0942026064173107,0.0936685537922178
05/02/2015,23.2294516666667,22.974803125,21.996693125,23.2048479166667,22.8514489583333,22.7724179166667,22.4333820833333,22.1592247916667,21.8890785416667,22.3135258333333,21.4828464583333,21.3791420833333,21.5640447916667,20.876605625,21.3256597395833,20.0462514583333,20.0004241666667,19.95632625,19.5598345833333,19.8907091145833,18.59812125,18.4043347916667,18.6861739583333,18.1568858333333,18.4613789583333,0.113505830925016,0.109476293507375,0.0576683041113202,0.16343181496355,0.110280028536885,0.111278266618316,0.130614682961596,0.125569709087104,0.0899456197291429,0.114699536795554,0.10282084163089,0.103387349616342,0.0965401276161248,0.0897884902453033,0.0982465053541869,0.10088914360153,0.0901246470090912,0.0848650467310372,0.11883056355835,0.0983966221419108,0.0841185947111743,0.10824156262292,0.0917736311489074,0.0948174185460129,0.0944555616345751
05/03/2015,23.0349470833333,22.837639375,21.760353125,23.0311772916667,22.66602921875,22.6241879166667,22.275641875,22.14728875,21.7415666666667,22.1971713020833,21.5785135416667,21.3672422916667,21.5170491666667,21.0366177083333,21.3748556770833,20.4032275,20.248226875,20.3072770833333,19.9578139583333,20.2291363541667,19.1250827083333,18.8579314583333,19.191441875,18.6447804166667,18.9548091145833,0.109551004157309,0.109816914452971,0.0534052579765432,0.15579029652982,0.106460170099178,0.111505065651452,0.123938668094268,0.125035694589492,0.0900057832669449,0.11293586474872,0.102911329165548,0.103514666895339,0.0968757595525498,0.0899983363733911,0.0984405990633229,0.100980443424002,0.0901611813062524,0.0850540082359828,0.117702734210917,0.0982067457304216,0.0841320155743434,0.108532778008323,0.0920244224512399,0.0950302281567468,0.0946444883827756
05/04/2015,22.043190625,21.5556052083333,21.16310125,21.318138125,21.5200088020833,22.1202797916667,21.568188125,21.3756314583333,21.2175245833333,21.5704059895833,21.477230625,21.1537472916667,21.3155077083333,20.9645875,21.22776828125,20.560255,20.3317960416667,20.4648902083333,20.1250097916667,20.3704877604167,19.4304322916667,19.1203929166667,19.47852375,18.9326010416667,19.2404875,0.10602457960864,0.110156743305003,0.0505779646799968,0.152012736919187,0.104693006128207,0.111754774285312,0.11824617971107,0.123953757283477,0.0901558447210604,0.11102763900023,0.10295326612891,0.103557329067144,0.0972207608368659,0.0900656762522926,0.0984492580713031,0.100978432729919,0.0901892036510111,0.0851794598027721,0.116712379469776,0.0982648689133696,0.0841490245027233,0.108631386122849,0.092238123351472,0.0950848431426332,0.0950258442799194
05/05/2015,17.01652,16.637931875,17.2786827083333,14.2989707708333,16.3080263385417,18.907134375,17.9485272916667,17.6640845833333,17.5993816666667,18.0297819791667,19.7392254166667,19.10403125,18.8040845833333,19.3684472916667,19.2539471354167,19.976993125,19.5018739583333,19.6975175,19.4921860416667,19.66714265625,19.3933104166667,19.006371875,19.326141875,18.852889375,19.1446783854167,0.104943549034013,0.110498492935043,0.0596163089040165,0.156399192231006,0.10786438577602,0.11125783160721,0.115174003454411,0.121533202700952,0.0911804578548028,0.109786373904344,0.102917454897308,0.102710867464095,0.0971772296622419,0.0901434770809427,0.0982372572761469,0.100839534967465,0.0899053228337322,0.0852310446362611,0.113508525261368,0.0973711069247065,0.0841179522056097,0.108444160339863,0.0923590088790813,0.0949632634050554,0.0949710962074023
05/06/2015,18.5506664583333,18.31561125,17.455890625,16.5603244375,17.7206231927083,18.4457935416667,18.0411595833333,17.5750072916667,17.5712766666667,17.9083092708333,18.479071875,18.0146675,17.7036254166667,18.00508125,18.0506115104167,18.784085,18.2219325,18.344013125,18.2753589583333,18.4063473958333,18.8074908333333,18.2144377083333,18.56171375,18.10871625,18.4230896354167,0.105743077897125,0.108352493155819,0.0659822407156153,0.152988116138688,0.107959646270212,0.111356763204137,0.116892430777727,0.120496573397734,0.0899978427856145,0.109832384138093,0.102555492383799,0.102537759136269,0.0968350694822657,0.0898790279055635,0.0980074977605366,0.100573303039938,0.0895061608806744,0.0850934132461234,0.113310216067218,0.0970073775934366,0.0838762997679133,0.108401757219559,0.0922198271625798,0.0946368062134972,0.0946434089602942
05/07/2015,20.897918125,20.5412552083333,19.3150066666667,19.2963898541667,20.0126424635417,20.22746125,19.9176770833333,19.415765625,19.2208341666667,19.69543453125,19.4187635416667,19.1500854166667,18.9571620833333,18.7136235416667,19.0599086458333,18.9084270833333,18.5297204166667,18.4964797916667,18.369673125,18.5760751041667,18.55682125,18.0357720833333,18.3707570833333,17.8808064583333,18.21103921875,0.105660778592189,0.108064963966057,0.0628329743227305,0.149928023073822,0.106319492173338,0.11183139854854,0.117526036438357,0.120664806354788,0.0896214493246525,0.110042581079341,0.10257667105191,0.103162320825799,0.0969775073911832,0.0896036657845506,0.0981381016803649,0.100546913758727,0.0897001596921308,0.0850359575982601,0.114456651540039,0.0973173689799472,0.0838680951727611,0.108508395668841,0.0921183720033298,0.0945608465069986,0.0946226460663558
05/08/2015,20.9404368085106,20.5579691489362,19.8780261702128,19.5661142553191,20.2759299739583,21.0021091489362,20.4069131914894,19.7145538297872,19.4501623404255,20.1132092447917,20.3014910638298,19.9090680851064,19.8281255319149,19.3713953191489,19.8189365885417,19.5757508510638,19.2195944680851,19.1515019148936,18.8922342553192,19.2063069010417,18.8333287234043,18.3689187234043,18.6983206382979,18.1440478723404,18.5133909895833,0.104254333078784,0.112638183468603,0.0575424860665908,0.148033066863639,0.105568256549653,0.111763098261687,0.11046630376617,0.120587228201974,0.0900597275723901,0.108216058095682,0.102721400117399,0.10351992191774,0.0972818973988573,0.0897564450669643,0.0983177886653223,0.10066501831226,0.0899969580128345,0.0850968518495051,0.114315686976663,0.0975106788058839,0.0839447030326909,0.108744929643652,0.0921928436470789,0.0946910084961119,0.0948929066923364
05/09/2015,19.1036560416667,18.913751875,18.214436875,18.140426875,18.5930679166667,19.9556366666667,19.2285504166667,18.6667925,18.4684366666667,19.0798540625,19.8893122916667,19.3573247916667,19.048570625,19.0494308333333,19.3361596354167,19.644799375,19.143608125,19.1626597916667,18.8617710416667,19.2032095833333,19.049945625,18.4709166666667,18.8610279166667,18.2294997916667,18.6528475,0.10140642906896,0.111238436310381,0.0523505054521573,0.144948640355111,0.102193967074676,0.111497585617032,0.107834746509044,0.118944567691259,0.090359928020057,0.107278546678537,0.102713394769855,0.103252904476747,0.0972063410564733,0.0898156098599658,0.0983071245818663,0.100611923409563,0.0899767829391446,0.0851455612433072,0.113065389941883,0.0970907421500133,0.0839018603390707,0.108889522161552,0.0922440804037998,0.0947174468643854,0.0947955973813664
05/10/2015,19.5749610416667,19.3467452083333,17.6924314583333,18.1698053958333,18.6959857760417,19.4186320833333,18.9445697916667,18.1569625,17.7638891666667,18.5710133854167,19.1856297916667,18.7305741666667,18.146219375,18.3649229166667,18.6068365625,19.1101770833333,18.631825625,18.5774147916667,18.4316725,18.6877725,18.867854375,18.2379877083333,18.5661339583333,18.0229760416667,18.4237380208333,0.0989892723308762,0.109008177455766,0.0490707465628568,0.142041815418698,0.0997775029420493,0.111175733628258,0.107242166863807,0.11745330192354,0.0903753322874009,0.106561633675751,0.102497694198132,0.103008335918945,0.0969014954306693,0.0896723245044717,0.0980199625130547,0.100503264743421,0.0897475212716693,0.0850619964676153,0.112274300608482,0.0968967707727969,0.0837758418672884,0.108859856953031,0.0921951745217962,0.0945916717361287,0.0948556362695611
05/11/2015,21.948743125,21.7372375,19.676459375,21.0535049583333,21.1039862395833,20.9662152083333,20.7053485416667,19.924726875,19.5278616666667,20.2810380729167,20.0586504166667,19.7563439583333,19.3257670833333,19.0587770833333,19.5498846354167,19.359945625,19.0344983333333,18.8636660416667,18.6549485416667,18.9782646354167,18.82817,18.310220625,18.5618975,18.046654375,18.436735625,0.0964797636772033,0.105314291132434,0.044465304565865,0.13809235613786,0.0946459452238724,0.11139642263066,0.107219630898544,0.116764713042252,0.0899101015125331,0.10688600117951,0.102492585382791,0.103280359119442,0.0969655748373898,0.0894930768616425,0.0983532296383091,0.100476459940256,0.0898785663700548,0.0850242437103424,0.113346602051552,0.0966198355095346,0.0838131443612684,0.108738789709145,0.0922479543406743,0.0944815268415521,0.0941117779340455
05/12/2015,20.516840625,20.167998125,20.06512875,19.2254072916667,19.9938436979167,21.0948266666667,20.5394041666667,20.1115977083333,20.0510872916667,20.4492289583333,20.7864204166667,20.44030625,20.3239108333333,19.9689654166667,20.3799007291667,20.046411875,19.809455,19.6957210416667,19.3654039583333,19.72924796875,19.181161875,18.7757441666667,19.0287585416667,18.47336,18.8647561458333,0.0940103367060501,0.102357999957459,0.0410007004252122,0.136988963583699,0.0932896017802936,0.111247933292248,0.107085201552406,0.115718793409877,0.0901445749085803,0.106158711259532,0.102550749665156,0.10321996677265,0.0971432777780542,0.0895506423310137,0.0981760979201387,0.100508951105838,0.0899732878029883,0.0850651983024874,0.11318346535525,0.0970721150990632,0.0838899549262671,0.108644923253125,0.0923451236258384,0.0945645845311061,0.094720958582482
05/13/2015,19.678208125,19.2816435416667,18.4084991666667,15.76471875,18.2832673958333,19.7372258333333,19.363526875,18.4217972916667,18.3618139583333,18.9710909895833,19.6625464583333,19.3035916666667,18.86925125,19.061943125,19.224333125,19.541444375,19.144530625,19.1487652083333,19.0376447916667,19.21809625,19.1448477083333,18.7325852083333,18.972284375,18.5475002083333,18.849304375,0.110709932260955,0.127926680090115,0.094184480757751,0.162546826742731,0.123618146269435,0.111117149566281,0.107133256064829,0.117523671468354,0.0904885652842978,0.106679183878622,0.102367395377878,0.102640752289692,0.0968143554778483,0.0896475808622361,0.0979236487853497,0.100344985568892,0.0897473667179308,0.084906051239693,0.112049065283799,0.0966551914648326,0.083720202752406,0.108254849985962,0.0924297541332097,0.094430558476136,0.0945702399230938
05/14/2015,19.26862375,18.8989272916667,18.657938125,17.4675460416667,18.5732588020833,19.48649,18.924385625,18.202361875,18.20299125,18.7040571875,19.4420541666667,19.02602875,18.7576904166667,18.6199752083333,18.9614371354167,19.3597695833333,18.866761875,18.83537875,18.682579375,18.9361223958333,19.0026439583333,18.5268239583333,18.8063041666667,18.33009625,18.6664670833333,0.11440057937869,0.138470485300794,0.0815888241324645,0.170303564270294,0.124996219682343,0.111385092652148,0.107807455662299,0.122211819286204,0.0905038836307866,0.108276031290344,0.102459558690174,0.102799401001561,0.0968213805725724,0.0900292906733048,0.0982294803585163,0.100387390632346,0.089936917702871,0.0849190989100618,0.11301278267368,0.0969108773727008,0.0836631369273803,0.108660445107403,0.092481758850678,0.094573663268263,0.0942304931425672
05/15/2015,16.3408064583333,16.2158535416667,17.1721060416667,15.021075625,16.1874604166667,18.2288122916667,17.4561475,17.2094491666667,17.2826152083333,17.5442560416667,18.8899047916667,18.4737295833333,18.2813808333333,18.4310889583333,18.5190260416667,19.1294364583333,18.648085625,18.7136445833333,18.5459114583333,18.75926953125,18.84118625,18.3874425,18.700895625,18.226104375,18.5389071875,0.114268131459079,0.133680574624376,0.0731603257480365,0.168023684926541,0.121961242136561,0.111385714386615,0.10856748528575,0.122362235178248,0.0910064633381411,0.108447382836474,0.102624531541221,0.102454317536777,0.0968312202114423,0.0902635003962721,0.098096823157924,0.100491389444505,0.0901010728605848,0.0849034919803056,0.112532545518292,0.0968991981679088,0.0837410836143776,0.108512807262609,0.0925681915939115,0.0947041284273575,0.0947409494059573
05/16/2015,13.1944763125,13.2660329166667,14.0079233333333,12.4545246041667,13.2307392916667,15.1635035416667,14.3678545833333,14.1836585416667,14.3041066666667,14.5047808333333,16.44688375,15.950921875,15.4856908333333,16.377288125,16.0651961458333,17.8243814583333,17.1315239583333,17.3369441666667,17.364796875,17.4144116145833,18.3224729166667,17.6899125,18.0214539583333,17.6042441666667,17.9095208854167,0.113454849060109,0.131724408057162,0.0730415757562646,0.164440281224387,0.12066527852448,0.110734662386931,0.107919271975627,0.121451840543082,0.0913363414474981,0.107860529088285,0.102371429886718,0.101666236771016,0.0962621298517922,0.0902460995687979,0.097636474019581,0.100396797608954,0.0896161108303126,0.0848110314494396,0.110553540709346,0.0963443701495133,0.0835667585880712,0.108599458342555,0.0925391917951475,0.0945813341178123,0.0948216857108964
05/17/2015,16.9230718125,16.9160633125,15.7170359375,14.7760664375,16.083059375,16.3898016666667,16.2671755833333,15.124634375,15.1160328958333,15.7244111302083,16.2031708333333,15.978753125,15.5605785416667,15.6561947916667,15.8496743229167,16.8049935416667,16.2203810416667,16.2548429166667,16.3487139583333,16.4072328645833,17.4629302083333,16.786798125,17.1044616666667,16.7303579166667,17.0211369791667,0.113966243813946,0.130925928828605,0.0718250585921414,0.163094854913861,0.119953021537138,0.110945298995533,0.1081095374765,0.122009509829257,0.0900933113102375,0.107789414402882,0.102177890121135,0.101827638995649,0.0962390043250548,0.0899967079934797,0.0975603103588298,0.100222221302189,0.089323237097706,0.0846487531494051,0.112153024522355,0.0965868090179139,0.0834169536170511,0.108493168030716,0.0923446316593675,0.0942887655385729,0.0946358797114269
